公司代码 	公司简称 	代码	简称	上市日期	总股本	流通股本	
603189	  网达软件	  603189	  网达软件	  2016-09-14	  22080.00	  11010.00	  
603192	  汇得科技	  603192	  汇得科技	  2018-08-28	  10666.67	  2666.67	  
603196	  日播时尚	  603196	  日播时尚	  2017-05-31	  24000.00	  6540.00	  
603197	  保隆科技	  603197	  保隆科技	  2017-05-19	  16702.46	  9840.17	  
603198	  迎驾贡酒	  603198	  迎驾贡酒	  2015-05-28	  80000.00	  80000.00	  
603199	  九华旅游	  603199	  九华旅游	  2015-03-26	  11068.00	  11068.00	  
603200	  上海洗霸	  603200	  上海洗霸	  2017-06-01	  10131.01	  3482.97	  
603203	  快克股份	  603203	  快克股份	  2016-11-08	  15739.07	  5300.44	  
603208	  江山欧派	  603208	  江山欧派	  2017-02-10	  8081.61	  3081.61	  
603214	  爱婴室	  603214	  爱婴室	  2018-03-30	  10170.00	  5520.28	  
603217	  元利科技	  603217	  元利科技	  2019-06-20	  9104.00	  2276.00	  
603218	  日月股份	  603218	  日月股份	  2016-12-28	  52939.90	  12925.78	  
603220	  贝通信	  603220	  贝通信	  2018-11-15	  33776.00	  8444.00	  
603222	  济民制药	  603222	  济民制药	  2015-02-17	  32000.00	  32000.00	  
603223	  恒通股份	  603223	  恒通股份	  2015-06-30	  28224.00	  28224.00	  
603225	  新凤鸣	  603225	  新凤鸣	  2017-04-18	  119122.67	  16663.67	  
603226	  菲林格尔	  603226	  菲林格尔	  2017-06-15	  15141.98	  3811.19	  
603227	  雪峰科技	  603227	  雪峰科技	  2015-05-15	  65870.00	  65870.00	  
603228	  景旺电子	  603228	  景旺电子	  2017-01-06	  60237.16	  14049.48	  
603229	  奥翔药业	  603229	  奥翔药业	  2017-05-09	  16000.00	  5398.00	  
603232	  格尔软件	  603232	  格尔软件	  2017-04-21	  12126.80	  7266.14	  
603233	  大参林	  603233	  大参林	  2017-07-31	  52001.30	  8339.65	  
603238	  诺邦股份	  603238	  诺邦股份	  2017-02-22	  12000.00	  3000.00	  
603239	  浙江仙通	  603239	  浙江仙通	  2016-12-30	  27072.00	  9072.00	  
603258	  电魂网络	  603258	  电魂网络	  2016-10-26	  24000.00	  11653.80	  
603259	  药明康德	  603259	  药明康德	  2018-05-08	  163804.33	  117659.01	  
603260	  合盛硅业	  603260	  合盛硅业	  2017-10-30	  67000.00	  26084.18	  
603266	  天龙股份	  603266	  天龙股份	  2017-01-10	  19864.26	  4900.00	  
603267	  鸿远电子	  603267	  鸿远电子	  2019-05-15	  16534.00	  4134.00	  
603268	  松发股份	  603268	  松发股份	  2015-03-19	  12513.76	  12416.88	  
603269	  海鸥股份	  603269	  海鸥股份	  2017-05-17	  9147.00	  5909.50	  
603277	  银都股份	  603277	  银都股份	  2017-09-11	  40996.50	  15639.60	  
603278	  大业股份	  603278	  大业股份	  2017-11-13	  28992.78	  11987.43	  
603283	  赛腾股份	  603283	  赛腾股份	  2017-12-25	  16276.39	  4101.73	  
603286	  日盈电子	  603286	  日盈电子	  2017-06-27	  8807.60	  4575.10	  
603288	  海天味业	  603288	  海天味业	  2014-02-11	  270036.93	  270036.93	  
603289	  泰瑞机器	  603289	  泰瑞机器	  2017-10-31	  26680.00	  13577.36	  
603297	  永新光学	  603297	  永新光学	  2018-09-10	  10920.00	  2730.00	  
603298	  杭叉集团	  603298	  杭叉集团	  2016-12-27	  61885.42	  17058.56	  
603299	  苏盐井神	  603299	  苏盐井神	  2015-12-31	  77573.09	  55944.00	  
603300	  华铁科技	  603300	  华铁科技	  2015-05-29	  48529.63	  45454.63	  
603301	  振德医疗	  603301	  振德医疗	  2018-04-12	  14000.00	  5450.55	  
603303	  得邦照明	  603303	  得邦照明	  2017-03-30	  48771.54	  12051.54	  
603305	  旭升股份	  603305	  旭升股份	  2017-07-10	  40060.07	  6326.42	  
603306	  华懋科技	  603306	  华懋科技	  2014-09-26	  31057.47	  30701.97	  
603308	  应流股份	  603308	  应流股份	  2014-01-22	  43375.43	  43375.43	  
603309	  维力医疗	  603309	  维力医疗	  2015-03-02	  20000.00	  20000.00	  
603311	  金海环境	  603311	  金海环境	  2015-05-18	  21000.00	  21000.00	  
603313	  梦百合	  603313	  梦百合	  2016-10-13	  31919.29	  11204.05	  
603315	  福鞍股份	  603315	  福鞍股份	  2015-04-24	  21995.09	  21995.09	  
603316	  诚邦股份	  603316	  诚邦股份	  2017-06-19	  20328.00	  10507.66	  
603317	  天味食品	  603317	  天味食品	  2019-04-16	  41315.50	  4132.00	  
603318	  派思股份	  603318	  派思股份	  2015-04-24	  40330.23	  40216.23	  
603319	  湘油泵	  603319	  湘油泵	  2016-11-30	  10490.16	  7338.99	  
603320	  迪贝电气	  603320	  迪贝电气	  2017-05-02	  10000.00	  3250.00	  
603321	  梅轮电梯	  603321	  梅轮电梯	  2017-09-15	  30700.00	  11610.00	  
603322	  超讯通信	  603322	  超讯通信	  2016-07-28	  15652.00	  6322.25	  
603323	  苏农银行	  603323	  苏农银行	  2016-11-29	  180306.15	  87778.95	  
603326	  我乐家居	  603326	  我乐家居	  2017-06-16	  22400.00	  6436.64	  
603327	  福蓉科技	  603327	  福蓉科技	  2019-05-23	  40100.00	  5100.00	  
603328	  依顿电子	  603328	  依顿电子	  2014-07-01	  99760.38	  99760.38	  
603329	  上海雅仕	  603329	  上海雅仕	  2017-12-29	  13200.00	  6468.00	  
603330	  上海天洋	  603330	  上海天洋	  2017-02-13	  10920.00	  4413.29	  
603331	  百达精工	  603331	  百达精工	  2017-07-05	  12843.23	  3181.33	  
603332	  苏州龙杰	  603332	  苏州龙杰	  2019-01-17	  11893.80	  2973.50	  
603333	  尚纬股份	  603333	  尚纬股份	  2012-05-07	  52000.50	  50991.04	  
603335	  迪生力	  603335	  迪生力	  2017-06-20	  42814.46	  20337.46	  
603336	  宏辉果蔬	  603336	  宏辉果蔬	  2016-11-24	  22536.15	  8928.45	  
603337	  杰克股份	  603337	  杰克股份	  2017-01-19	  44594.98	  11753.64	  
603338	  浙江鼎力	  603338	  浙江鼎力	  2015-03-25	  34677.54	  34677.54	  
603339	  四方科技	  603339	  四方科技	  2016-05-19	  21067.49	  20908.19	  
603345	  安井食品	  603345	  安井食品	  2017-02-22	  22998.43	  13679.37	  
603348	  文灿股份	  603348	  文灿股份	  2018-04-26	  22000.00	  7000.00	  
603351	  威尔药业	  603351	  威尔药业	  2019-01-30	  9333.34	  2333.34	  
603355	  莱克电气	  603355	  莱克电气	  2015-05-13	  40100.00	  40100.00	  
603356	  华菱精工	  603356	  华菱精工	  2018-01-24	  13334.00	  9024.00	  
603357	  设计总院	  603357	  设计总院	  2017-08-01	  45454.27	  22214.27	  
603358	  华达科技	  603358	  华达科技	  2017-01-25	  31360.00	  13770.16	  
603359	  东珠生态	  603359	  东珠生态	  2017-09-01	  31864.00	  15295.03	  
603360	  百傲化学	  603360	  百傲化学	  2017-02-06	  18667.60	  7840.93	  
603363	  傲农生物	  603363	  傲农生物	  2017-09-26	  43420.58	  18399.29	  
603365	  水星家纺	  603365	  水星家纺	  2017-11-20	  26667.00	  8858.40	  
603366	  日出东方	  603366	  日出东方	  2012-05-21	  80000.00	  80000.00	  
603367	  辰欣药业	  603367	  辰欣药业	  2017-09-29	  45335.30	  28767.98	  
603368	  柳药股份	  603368	  柳药股份	  2014-12-04	  25907.34	  25629.04	  
603369	  今世缘	  603369	  今世缘	  2014-07-03	  125450.00	  125450.00	  
603377	  东方时尚	  603377	  东方时尚	  2016-02-05	  58800.00	  58800.00	  
603378	  亚士创能	  603378	  亚士创能	  2017-09-28	  19480.00	  6898.00	  
603379	  三美股份	  603379	  三美股份	  2019-04-02	  43605.65	  5973.38	  
603380	  易德龙	  603380	  易德龙	  2017-06-22	  16000.00	  4789.48	  
603383	  顶点软件	  603383	  顶点软件	  2017-05-22	  12021.38	  5801.71	  
603385	  惠达卫浴	  603385	  惠达卫浴	  2017-04-05	  36939.64	  26372.69	  
603386	  广东骏亚	  603386	  广东骏亚	  2017-09-12	  20180.00	  5667.50	  
603387	  基蛋生物	  603387	  基蛋生物	  2017-07-17	  26041.77	  12926.77	  
603388	  元成股份	  603388	  元成股份	  2017-03-24	  28905.80	  11907.49	  
603389	  亚振家居	  603389	  亚振家居	  2016-12-15	  26275.20	  7555.20	  
603393	  新天然气	  603393	  新天然气	  2016-09-12	  22400.00	  13390.26	  
603396	  金辰股份	  603396	  金辰股份	  2017-10-18	  10577.93	  4419.68	  
603398	  邦宝益智	  603398	  邦宝益智	  2015-12-09	  21170.20	  21170.20	  
603399	  吉翔股份	  603399	  吉翔股份	  2012-08-24	  54675.06	  50805.06	  
603416	  信捷电气	  603416	  信捷电气	  2016-12-21	  14056.00	  3514.00	  
603421	  鼎信通讯	  603421	  鼎信通讯	  2016-10-11	  46924.59	  7274.32	  
603429	  集友股份	  603429	  集友股份	  2017-01-24	  24752.00	  12685.40	  
603444	  吉比特	  603444	  吉比特	  2017-01-04	  7188.22	  4154.71	  
603456	  九洲药业	  603456	  九洲药业	  2014-10-10	  80588.92	  80095.36	  
603458	  勘设股份	  603458	  勘设股份	  2017-08-09	  18289.06	  12371.54	  
603466	  风语筑	  603466	  风语筑	  2017-10-20	  29195.10	  8911.93	  
603477	  振静股份	  603477	  振静股份	  2017-12-18	  24000.00	  11350.00	  
603486	  科沃斯	  603486	  科沃斯	  2018-05-28	  56014.00	  17964.87	  
603488	  展鹏科技	  603488	  展鹏科技	  2017-05-16	  20894.10	  9677.13	  
603496	  恒为科技	  603496	  恒为科技	  2017-06-07	  14272.28	  7692.15	  
603499	  翔港科技	  603499	  翔港科技	  2017-10-16	  14180.76	  3552.73	  
603500	  祥和实业	  603500	  祥和实业	  2017-09-04	  17640.00	  5040.00	  
603501	  韦尔股份	  603501	  韦尔股份	  2017-05-04	  45570.39	  14053.54	  
603505	  金石资源	  603505	  金石资源	  2017-05-03	  24000.00	  11203.46	  
603506	  南都物业	  603506	  南都物业	  2018-02-01	  13412.70	  3353.17	  
603507	  振江股份	  603507	  振江股份	  2017-11-06	  12808.14	  8037.71	  
603508	  思维列控	  603508	  思维列控	  2015-12-24	  19473.88	  15762.33	  
603515	  欧普照明	  603515	  欧普照明	  2016-08-19	  75606.38	  12778.65	  
603516	  淳中科技	  603516	  淳中科技	  2018-02-02	  13096.54	  8827.66	  
603517	  绝味食品	  603517	  绝味食品	  2017-03-17	  57400.00	  22918.34	  
603518	  锦泓集团	  603518	  锦泓集团	  2014-12-03	  25237.24	  24843.81	  
603519	  立霸股份	  603519	  立霸股份	  2015-03-19	  22193.99	  22193.99	  
603520	  司太立	  603520	  司太立	  2016-03-09	  16789.84	  16789.84	  
603527	  众源新材	  603527	  众源新材	  2017-09-07	  17416.00	  10752.68	  
603528	  多伦科技	  603528	  多伦科技	  2016-05-03	  62689.50	  62209.65	  
603533	  掌阅科技	  603533	  掌阅科技	  2017-09-21	  40100.00	  16315.15	  
603535	  嘉诚国际	  603535	  嘉诚国际	  2017-08-08	  15040.00	  6608.00	  
603536	  惠发股份	  603536	  惠发股份	  2017-06-13	  16800.00	  6025.41	  
603538	  美诺华	  603538	  美诺华	  2017-04-07	  14913.40	  8946.00	  
603555	  贵人鸟	  603555	  贵人鸟	  2014-01-24	  62860.21	  62860.21	  
603556	  海兴电力	  603556	  海兴电力	  2016-11-10	  49446.41	  16775.36	  
603557	  起步股份	  603557	  起步股份	  2017-08-18	  47423.97	  21890.25	  
603558	  健盛集团	  603558	  健盛集团	  2015-01-27	  41635.63	  38423.82	  
603559	  中通国脉	  603559	  中通国脉	  2016-12-02	  14331.32	  8419.46	  
603566	  普莱柯	  603566	  普莱柯	  2015-05-18	  32257.00	  32149.60	  
603567	  珍宝岛	  603567	  珍宝岛	  2015-04-24	  84916.00	  84916.00	  
603568	  伟明环保	  603568	  伟明环保	  2015-05-28	  93675.08	  93359.85	  
603569	  长久物流	  603569	  长久物流	  2016-08-10	  56027.42	  8045.70	  
603577	  汇金通	  603577	  汇金通	  2016-12-22	  17502.00	  7751.54	  
603578	  三星新材	  603578	  三星新材	  2017-03-06	  8955.00	  3190.00	  
603579	  荣泰健康	  603579	  荣泰健康	  2017-01-11	  14000.00	  5142.00	  
603580	  艾艾精工	  603580	  艾艾精工	  2017-05-25	  9333.80	  3016.30	  
603583	  捷昌驱动	  603583	  捷昌驱动	  2018-09-21	  17750.18	  4379.00	  
603585	  苏利股份	  603585	  苏利股份	  2016-12-14	  18000.00	  5400.00	  
603586	  金麒麟	  603586	  金麒麟	  2017-04-06	  20373.87	  9447.78	  
603587	  地素时尚	  603587	  地素时尚	  2018-06-22	  40100.00	  9500.00	  
603588	  高能环境	  603588	  高能环境	  2014-12-29	  67447.42	  66833.50	  
603589	  口子窖	  603589	  口子窖	  2015-06-29	  60000.00	  60000.00	  
603590	  康辰药业	  603590	  康辰药业	  2018-08-27	  16000.00	  4000.00	  
603595	  东尼电子	  603595	  东尼电子	  2017-07-12	  19995.14	  6969.05	  
603596	  伯特利	  603596	  伯特利  	  2018-04-27	  40856.10	  17332.85	  
603598	  引力传媒	  603598	  引力传媒	  2015-05-27	  27062.30	  26786.29	  
603599	  广信股份	  603599	  广信股份	  2015-05-13	  46467.91	  46467.91	  
603600	  永艺股份	  603600	  永艺股份	  2015-01-23	  30268.76	  30107.50	  
603601	  再升科技	  603601	  再升科技	  2015-01-22	  70281.53	  70281.53	  
603602	  纵横通信	  603602	  纵横通信	  2017-08-10	  15680.00	  9291.84	  
603603	  博天环境	  603603	  博天环境	  2017-02-17	  40157.00	  23483.00	  
603605	  珀莱雅	  603605	  珀莱雅	  2017-11-15	  20128.58	  6209.18	  
603606	  东方电缆	  603606	  东方电缆	  2014-10-15	  65410.45	  63884.37	  
603607	  京华激光	  603607	  京华激光	  2017-10-25	  12751.20	  4871.43	  
603608	  天创时尚	  603608	  天创时尚	  2016-02-18	  43140.22	  31660.41	  
603609	  禾丰牧业	  603609	  禾丰牧业	  2014-08-08	  92230.44	  83117.65	  
603611	  诺力股份	  603611	  诺力股份	  2015-01-28	  26767.59	  22632.89	  
603612	  索通发展	  603612	  索通发展	  2017-07-18	  33698.69	  17886.21	  
603615	  茶花股份	  603615	  茶花股份	  2017-02-13	  24466.00	  7486.24	  
603616	  韩建河山	  603616	  韩建河山	  2015-06-11	  29336.00	  29336.00	  
603617	  君禾股份	  603617	  君禾股份	  2017-07-03	  14250.46	  4336.32	  
603618	  杭电股份	  603618	  杭电股份	  2015-02-17	  69098.54	  69098.54	  
603619	  中曼石油	  603619	  中曼石油	  2017-11-17	  40000.01	  14332.16	  
603626	  科森科技	  603626	  科森科技	  2017-02-09	  41300.80	  15812.57	  
603628	  清源股份	  603628	  清源股份	  2017-01-12	  27380.00	  8880.00	  
603629	  利通电子	  603629	  利通电子	  2018-12-24	  10000.00	  2500.00	  
603630	  拉芳家化	  603630	  拉芳家化	  2017-03-13	  22672.00	  8129.33	  
603633	  徕木股份	  603633	  徕木股份	  2016-11-17	  15645.50	  10794.89	  
603636	  南威软件	  603636	  南威软件	  2014-12-30	  52668.45	  52464.97	  
603637	  镇海股份	  603637	  镇海股份	  2017-02-08	  17412.80	  4355.23	  
603638	  艾迪精密	  603638	  艾迪精密	  2017-01-20	  38551.04	  12577.28	  
603639	  海利尔	  603639	  海利尔	  2017-01-12	  16966.89	  5472.44	  
603648	  畅联股份	  603648	  畅联股份	  2017-09-13	  36866.67	  27318.72	  
603650	  彤程新材	  603650	  彤程新材	  2018-06-27	  58598.75	  10423.00	  
